review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
194,4319,11335,484,2025-02-10,5,positive,The restaurant had clean place. Cuisine was pizza style. I ordered Papaya Salad and the experience was positive.,4,4,4,1
195,10269,3563,489,2024-03-05,3,neutral,The restaurant had reasonable prices. Cuisine was mediterranean style. I ordered Greek Salad and the experience was neutral.,2,4,4,0
196,2129,10019,490,2024-10-10,2,negative,The restaurant had delivery was late. Cuisine was indian style. I ordered Margherita Pizza and the experience was negative.,1,2,1,0
197,9876,4732,494,2025-09-30,4,positive,The restaurant had recommended for dinner. Cuisine was mediterranean style. I ordered Sabich and the experience was positive.,5,3,4,1
198,8809,8980,496,2025-06-24,3,neutral,The restaurant had nothing special. Cuisine was greek style. I ordered Gnocchi and the experience was neutral.,3,3,2,0
199,345,578,498,2024-05-03,4,positive,The restaurant had delicious food. Cuisine was japanese style. I ordered Omelette and the experience was positive.,3,5,4,1
200,1019,11763,499,2025-08-06,3,neutral,The restaurant had standard menu. Cuisine was thai style. I ordered Caesar Salad and the experience was neutral.,2,4,2,0
201,11168,4284,504,2025-07-22,4,positive,The restaurant had excellent service. Cuisine was seafood style. I ordered Tom Yum and the experience was positive.,5,5,3,1
202,5741,253,510,2024-06-30,4,positive,The restaurant had fresh ingredients. Cuisine was burger style. I ordered Miso Soup and the experience was positive.,3,4,5,1
203,4866,11549,511,2025-03-03,4,positive,The restaurant had fast delivery. Cuisine was sushi style. I ordered Grilled Fish and the experience was positive.,3,4,5,1
204,3486,11157,512,2025-02-18,5,positive,The restaurant had clean place. Cuisine was steakhouse style. I ordered Lasagna and the experience was positive.,4,4,4,1
205,13885,8329,515,2024-10-16,4,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Yakitori and the experience was positive.,4,5,4,1
206,3914,2730,517,2024-12-17,5,positive,The restaurant had great atmosphere. Cuisine was indian style. I ordered Nigiri Set and the experience was positive.,4,5,4,1
207,13114,4309,518,2025-12-22,2,negative,The restaurant had too expensive. Cuisine was indian style. I ordered Gnocchi and the experience was negative.,3,3,2,0
208,5759,5557,522,2025-03-26,5,positive,The restaurant had recommended for dinner. Cuisine was steakhouse style. I ordered Caesar Salad and the experience was positive.,4,5,5,1
209,2218,9299,530,2024-05-25,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Risotto and the experience was positive.,5,4,4,1
210,2912,9524,531,2025-06-28,4,positive,The restaurant had clean place. Cuisine was asian style. I ordered Paneer Masala and the experience was positive.,4,5,5,1
211,13987,8655,532,2024-09-16,3,neutral,The restaurant had average experience. Cuisine was thai style. I ordered Tzatziki and the experience was neutral.,3,2,4,0
212,13523,11895,533,2024-02-17,5,positive,The restaurant had clean place. Cuisine was mediterranean style. I ordered Nigiri Set and the experience was positive.,5,5,5,1
213,11896,2052,535,2024-01-09,5,positive,The restaurant had clean place. Cuisine was thai style. I ordered Milkshake and the experience was positive.,5,5,5,1
214,6564,9599,537,2025-12-03,2,negative,The restaurant had delivery was late. Cuisine was thai style. I ordered Ceviche and the experience was negative.,2,1,1,0
215,10813,10164,539,2024-10-19,5,positive,The restaurant had friendly staff. Cuisine was sushi style. I ordered Pancakes and the experience was positive.,4,5,4,1
216,14911,1072,540,2025-11-03,5,positive,The restaurant had clean place. Cuisine was sushi style. I ordered Tacos and the experience was positive.,5,4,5,1
217,6466,2715,541,2024-01-18,4,positive,The restaurant had excellent service. Cuisine was thai style. I ordered Biryani and the experience was positive.,4,3,4,1
218,5523,8999,546,2025-07-26,4,positive,The restaurant had fresh ingredients. Cuisine was mediterranean style. I ordered Pasta Alfredo and the experience was positive.,3,5,4,1
219,9022,3898,550,2025-05-11,2,negative,The restaurant had not clean enough. Cuisine was mediterranean style. I ordered Israeli Salad and the experience was negative.,2,3,1,0
220,2846,6222,551,2024-04-06,4,positive,The restaurant had clean place. Cuisine was vegan style. I ordered Ceviche and the experience was positive.,3,5,3,1
221,13349,4813,553,2024-11-07,5,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Classic Burger and the experience was positive.,4,5,5,1
222,3355,11440,556,2024-06-15,5,positive,The restaurant had fresh ingredients. Cuisine was cafe style. I ordered Greek Salad and the experience was positive.,4,4,4,1
223,5209,1108,558,2024-10-25,4,positive,The restaurant had fresh ingredients. Cuisine was burger style. I ordered Smoothie Bowl and the experience was positive.,4,5,3,1
224,8435,3655,561,2025-11-17,5,positive,The restaurant had high value for money. Cuisine was italian style. I ordered Calzone and the experience was positive.,4,4,5,1
225,9729,845,562,2024-07-04,3,neutral,The restaurant had good location. Cuisine was italian style. I ordered Gnocchi and the experience was neutral.,2,4,2,0
226,14457,10548,563,2025-05-17,4,positive,The restaurant had fresh ingredients. Cuisine was vegan style. I ordered Ramen and the experience was positive.,3,5,5,1
227,13414,5774,569,2024-07-03,4,positive,The restaurant had fresh ingredients. Cuisine was mexican style. I ordered Israeli Salad and the experience was positive.,3,4,3,1
228,4682,7044,571,2024-07-08,4,positive,The restaurant had fresh ingredients. Cuisine was seafood style. I ordered Fried Rice and the experience was positive.,3,3,5,1
229,5403,11068,573,2025-05-01,3,neutral,The restaurant had nothing special. Cuisine was thai style. I ordered Tzatziki and the experience was neutral.,4,3,4,0
230,14606,2484,576,2024-07-29,5,positive,The restaurant had clean place. Cuisine was mexican style. I ordered Caesar Salad and the experience was positive.,4,4,4,1
231,2203,6968,578,2024-02-07,3,neutral,The restaurant had okay for quick lunch. Cuisine was vegan style. I ordered Pad Thai and the experience was neutral.,2,3,4,0
232,11864,1507,583,2025-02-04,5,positive,The restaurant had high value for money. Cuisine was indian style. I ordered Samosa and the experience was positive.,4,5,4,1
233,5003,4432,587,2025-06-21,4,positive,The restaurant had fresh ingredients. Cuisine was sushi style. I ordered Spring Rolls and the experience was positive.,3,3,5,1
234,13309,3342,588,2024-02-23,5,positive,The restaurant had friendly staff. Cuisine was mexican style. I ordered Milkshake and the experience was positive.,4,5,4,1
235,4423,4639,589,2025-04-02,2,negative,The restaurant had long waiting time. Cuisine was sushi style. I ordered Dumplings and the experience was negative.,3,2,3,0
236,9836,5601,590,2024-04-08,1,negative,The restaurant had noisy place. Cuisine was burger style. I ordered Pepperoni Pizza and the experience was negative.,1,1,1,0
237,7605,1058,592,2025-06-25,4,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Biryani and the experience was positive.,5,4,4,1
238,4711,3568,593,2025-03-15,1,negative,The restaurant had slow service. Cuisine was vegan style. I ordered Greek Salad and the experience was negative.,1,1,2,0
239,3291,776,595,2024-08-08,5,positive,The restaurant had great atmosphere. Cuisine was israeli style. I ordered Lentil Soup and the experience was positive.,4,5,5,1
240,9833,2774,598,2025-01-25,1,negative,The restaurant had small portions. Cuisine was burger style. I ordered Greek Salad and the experience was negative.,2,1,1,0
241,8861,5298,599,2024-03-07,5,positive,The restaurant had friendly staff. Cuisine was japanese style. I ordered Fish & Chips and the experience was positive.,4,4,4,1
242,9140,1136,602,2025-07-20,5,positive,The restaurant had delicious food. Cuisine was sushi style. I ordered Lamb Skewers and the experience was positive.,4,4,4,1
243,13746,11075,603,2024-07-06,4,positive,The restaurant had friendly staff. Cuisine was vegan style. I ordered Margherita Pizza and the experience was positive.,4,3,5,1
244,1007,7076,604,2024-09-24,5,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Churros and the experience was positive.,4,4,5,1
245,4235,1206,608,2025-12-05,4,positive,The restaurant had clean place. Cuisine was burger style. I ordered Vegan Shawarma and the experience was positive.,5,5,4,1
246,4626,8660,609,2025-01-19,4,positive,The restaurant had fresh ingredients. Cuisine was burger style. I ordered Papaya Salad and the experience was positive.,4,5,3,1
247,3231,1112,611,2024-02-28,5,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Chocolate Cake and the experience was positive.,4,4,4,1
248,13244,10778,613,2024-04-03,4,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Entrecote and the experience was positive.,5,4,5,1
249,12277,901,614,2024-12-16,4,positive,The restaurant had excellent service. Cuisine was burger style. I ordered Margherita Pizza and the experience was positive.,3,3,5,1
250,2774,2192,615,2024-09-21,5,positive,The restaurant had excellent service. Cuisine was mexican style. I ordered Pancakes and the experience was positive.,5,5,4,1
251,10647,11306,617,2024-08-24,5,positive,The restaurant had recommended for dinner. Cuisine was burger style. I ordered Tofu Bowl and the experience was positive.,4,5,4,1
252,4894,5939,618,2024-11-18,4,positive,The restaurant had excellent service. Cuisine was seafood style. I ordered Moussaka and the experience was positive.,4,5,4,1
253,7964,8856,621,2025-04-13,5,positive,The restaurant had excellent service. Cuisine was sushi style. I ordered Tuna Roll and the experience was positive.,5,4,5,1
254,2079,1251,622,2024-07-10,5,positive,The restaurant had friendly staff. Cuisine was israeli style. I ordered Papaya Salad and the experience was positive.,5,4,4,1
255,4601,4583,623,2024-04-07,5,positive,The restaurant had high value for money. Cuisine was asian style. I ordered Vegan Shawarma and the experience was positive.,5,4,4,1
256,13785,394,628,2024-04-21,3,neutral,The restaurant had average experience. Cuisine was burger style. I ordered Salmon Roll and the experience was neutral.,3,4,2,0
257,7080,655,629,2024-04-07,3,neutral,The restaurant had reasonable prices. Cuisine was vegan style. I ordered Spring Rolls and the experience was neutral.,3,4,2,0
258,8403,10382,631,2024-07-08,5,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Yakitori and the experience was positive.,5,4,4,1
259,6716,2874,633,2024-01-07,1,negative,The restaurant had delivery was late. Cuisine was seafood style. I ordered Massaman Curry and the experience was negative.,2,2,2,0
260,1062,1577,634,2025-02-09,3,neutral,The restaurant had average experience. Cuisine was steakhouse style. I ordered Caesar Salad and the experience was neutral.,3,4,4,0
261,8204,3184,635,2025-03-24,5,positive,The restaurant had high value for money. Cuisine was steakhouse style. I ordered Tiramisu and the experience was positive.,5,5,4,1
262,1013,2525,639,2024-07-27,4,positive,The restaurant had fast delivery. Cuisine was pizza style. I ordered Omelette and the experience was positive.,4,5,5,1
263,14280,1138,640,2025-01-21,3,neutral,The restaurant had average experience. Cuisine was mexican style. I ordered Kebab and the experience was neutral.,3,3,2,0
264,10049,2652,641,2025-11-22,1,negative,The restaurant had long waiting time. Cuisine was burger style. I ordered Ceviche and the experience was negative.,1,2,1,0
265,14151,10244,644,2025-01-12,5,positive,The restaurant had high value for money. Cuisine was mediterranean style. I ordered Nachos and the experience was positive.,4,4,5,1
266,8553,2868,648,2025-10-31,5,positive,The restaurant had friendly staff. Cuisine was asian style. I ordered Greek Salad and the experience was positive.,5,4,4,1
267,13347,4697,652,2025-02-18,5,positive,The restaurant had fresh ingredients. Cuisine was thai style. I ordered Sashimi and the experience was positive.,5,5,5,1
268,3010,1612,653,2024-09-28,5,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Hummus Plate and the experience was positive.,5,4,5,1
269,14943,293,656,2025-02-13,1,negative,The restaurant had noisy place. Cuisine was greek style. I ordered Cheesecake and the experience was negative.,2,2,1,0
270,11203,3325,657,2024-08-23,4,positive,The restaurant had fast delivery. Cuisine was sushi style. I ordered Fries and the experience was positive.,4,4,3,1
271,5129,4020,658,2024-05-21,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Paneer Masala and the experience was positive.,5,4,5,1
