order_id,customer_id,restaurant_id,order_datetime,order_channel,party_size,total_amount,discount_amount,delivery_minutes,order_status
348,13856,5692,2025-08-17 19:29:00,delivery,4,129.64,12.96,12,completed
349,14732,3628,2025-09-16 22:02:00,app,1,321.56,16.08,0,completed
350,4188,10831,2025-07-20 18:39:00,dine_in,2,1225.7,122.57,0,completed
351,6302,4555,2024-09-25 17:13:00,takeaway,2,509.69,50.97,0,completed
352,9215,1859,2024-07-30 21:07:00,delivery,8,496.28,49.63,28,completed
353,13370,5714,2025-03-22 23:21:00,delivery,8,1030.93,0.0,55,completed
354,3829,8826,2025-04-30 19:39:00,takeaway,6,245.86,0.0,0,completed
355,2253,6273,2024-10-31 13:31:00,delivery,7,418.36,0.0,71,completed
356,1947,1784,2024-02-14 10:54:00,dine_in,1,283.22,0.0,0,completed
357,11825,2655,2025-07-10 12:29:00,delivery,1,326.49,16.32,43,completed
358,5642,4614,2025-03-06 12:39:00,app,5,175.76,26.36,0,completed
359,5132,4994,2024-05-22 15:09:00,website,7,95.04,0.0,0,completed
360,5404,7634,2024-09-02 20:36:00,dine_in,7,604.35,0.0,0,completed
361,8120,7082,2024-07-18 18:13:00,takeaway,7,734.0,110.1,0,completed
362,13763,2350,2025-04-11 21:58:00,takeaway,3,412.26,20.61,0,completed
363,14171,10741,2024-12-30 21:09:00,dine_in,1,404.13,0.0,0,completed
364,4490,9609,2024-03-21 16:13:00,takeaway,1,228.69,0.0,0,completed
365,2226,4320,2025-05-14 21:33:00,dine_in,4,136.17,0.0,0,completed
366,2024,3473,2025-10-26 14:21:00,delivery,6,440.51,0.0,35,completed
367,5882,7957,2024-06-04 14:57:00,delivery,1,980.07,0.0,13,completed
368,7878,11590,2024-01-03 13:53:00,dine_in,1,959.76,95.98,0,completed
369,3536,10088,2025-11-21 16:23:00,dine_in,7,330.49,33.05,0,completed
370,14693,5832,2025-07-30 16:31:00,delivery,7,129.37,12.94,16,completed
371,5911,7324,2025-07-30 18:59:00,dine_in,4,307.94,30.79,0,completed
372,7893,6441,2025-10-06 23:29:00,delivery,2,244.48,36.67,27,completed
373,6555,3519,2024-08-10 18:28:00,takeaway,2,71.85,7.18,0,completed
374,2254,6297,2024-10-10 10:08:00,delivery,4,1186.24,0.0,32,completed
375,14425,10725,2024-05-22 20:06:00,delivery,1,506.67,0.0,56,completed
376,2684,4304,2025-01-29 19:50:00,takeaway,2,818.36,122.75,0,completed
377,1221,5431,2025-05-14 18:51:00,takeaway,6,725.88,108.88,0,completed
378,10309,2719,2025-08-31 21:17:00,app,5,218.92,21.89,0,completed
379,13278,6480,2025-12-27 18:27:00,delivery,1,321.02,32.1,75,completed
380,14303,4401,2024-04-24 21:33:00,dine_in,8,271.0,27.1,0,completed
381,9479,3521,2024-03-04 18:28:00,delivery,5,237.49,0.0,39,completed
382,12582,5998,2024-07-15 16:07:00,takeaway,8,201.92,0.0,0,completed
383,3911,11084,2025-04-27 16:32:00,dine_in,7,171.81,0.0,0,completed
384,5803,11490,2025-11-06 17:13:00,dine_in,7,91.6,0.0,0,completed
385,2738,9941,2024-11-09 10:48:00,dine_in,5,136.96,13.7,0,completed
386,9480,3601,2025-06-22 20:18:00,takeaway,5,70.71,7.07,0,completed
387,4466,10025,2025-05-07 21:17:00,delivery,7,247.28,0.0,14,completed
388,2452,1944,2025-09-30 12:26:00,dine_in,3,359.85,0.0,0,completed
389,7680,6554,2024-09-30 18:29:00,takeaway,4,356.2,0.0,0,completed
390,11104,10268,2024-12-07 23:47:00,app,8,666.2,33.31,0,completed
391,14922,9308,2024-04-17 15:34:00,app,7,234.71,35.21,0,completed
392,3745,9118,2025-05-17 16:15:00,dine_in,3,261.22,0.0,0,completed
393,11411,5918,2024-12-24 14:34:00,delivery,1,763.87,0.0,35,completed
394,11277,10670,2024-03-18 18:56:00,dine_in,3,242.1,12.11,0,completed
395,12388,8763,2025-10-05 19:37:00,takeaway,2,505.36,0.0,0,completed
396,7627,598,2024-09-04 17:56:00,takeaway,4,555.47,83.32,0,completed
397,6030,309,2024-02-10 22:11:00,website,7,237.42,11.87,0,completed
398,4076,4139,2025-07-09 21:54:00,delivery,3,75.0,3.75,52,completed
399,7356,3001,2024-10-26 19:58:00,delivery,2,416.08,0.0,67,completed
400,12654,8836,2024-03-31 15:55:00,delivery,1,305.18,15.26,21,completed
401,8363,3271,2024-12-25 11:26:00,app,5,202.83,0.0,0,completed
402,12958,2286,2025-01-12 22:27:00,delivery,7,285.0,0.0,41,completed
403,11546,7871,2025-10-05 18:53:00,takeaway,1,526.38,0.0,0,completed
404,814,8575,2025-03-22 12:40:00,app,8,263.72,26.37,0,completed
405,6152,10955,2025-11-24 23:53:00,takeaway,3,261.42,0.0,0,completed
406,6436,2601,2024-07-19 13:35:00,app,4,521.8,78.27,0,completed
407,13389,7212,2025-03-22 21:27:00,takeaway,2,87.41,13.11,0,completed
408,2403,7847,2024-07-05 20:07:00,takeaway,1,575.52,86.33,0,completed
409,9196,324,2025-08-18 17:12:00,dine_in,6,792.89,118.93,0,completed
410,11767,4016,2024-03-02 14:26:00,app,6,470.69,70.6,0,completed
411,7337,7037,2025-09-03 13:15:00,dine_in,7,219.61,0.0,0,completed
412,1138,1953,2024-03-20 23:53:00,takeaway,3,304.86,0.0,0,completed
413,8572,6367,2024-01-11 18:35:00,dine_in,5,264.07,0.0,0,completed
414,14057,614,2025-06-10 18:16:00,takeaway,4,179.2,8.96,0,completed
415,6158,1865,2024-11-03 15:19:00,delivery,1,129.45,19.42,31,completed
416,2138,4570,2024-06-17 20:48:00,dine_in,6,566.84,85.03,0,completed
417,11752,10047,2025-03-18 22:22:00,dine_in,7,25.67,3.85,0,completed
418,4948,9804,2024-05-01 23:44:00,delivery,5,121.39,0.0,34,completed
419,1928,9591,2025-03-07 12:26:00,dine_in,4,194.3,9.72,0,completed
420,1880,9103,2024-10-12 12:16:00,delivery,3,535.18,26.76,26,completed
421,1202,3859,2024-03-30 14:18:00,app,8,314.13,31.41,0,completed
422,5560,10409,2025-11-17 19:04:00,dine_in,4,426.49,0.0,0,completed
423,101,3872,2025-10-15 14:33:00,delivery,6,222.7,33.4,49,completed
424,4364,1898,2025-03-02 12:48:00,delivery,7,239.82,0.0,52,completed
425,1022,2854,2024-09-16 16:29:00,delivery,4,714.79,107.22,36,completed
426,3232,10409,2025-01-31 12:35:00,delivery,8,416.16,41.62,29,completed
427,11778,11028,2025-10-06 16:44:00,delivery,5,705.93,35.3,40,completed
428,9263,11222,2024-06-13 13:48:00,delivery,5,334.11,0.0,54,completed
429,13723,6305,2025-12-15 22:03:00,takeaway,1,54.52,2.73,0,completed
430,14272,6920,2025-02-19 23:52:00,website,4,69.28,6.93,0,completed
431,5373,2010,2024-03-05 10:11:00,website,5,133.88,6.69,0,completed
432,11226,998,2024-03-04 10:57:00,dine_in,8,188.01,0.0,0,completed
433,4921,1787,2024-04-14 11:51:00,takeaway,8,703.1,0.0,0,completed
434,4034,11615,2025-01-18 22:09:00,website,5,154.7,0.0,0,completed
435,5202,1653,2024-09-07 17:35:00,app,7,25.49,1.27,0,completed
436,42,10907,2025-11-19 19:46:00,dine_in,8,177.18,8.86,0,completed
437,2340,9946,2025-09-03 10:10:00,takeaway,2,49.55,7.43,0,completed
438,12823,11159,2024-12-30 23:08:00,dine_in,4,208.41,31.26,0,completed
439,11941,7039,2024-05-25 17:56:00,dine_in,4,247.22,0.0,0,completed
440,10101,11275,2024-04-14 16:43:00,takeaway,6,297.85,0.0,0,completed
441,14080,2206,2025-06-03 15:56:00,website,7,124.58,12.46,0,completed
442,2954,11584,2025-05-24 10:20:00,dine_in,6,270.09,0.0,0,completed
443,14781,4877,2025-05-10 12:23:00,app,2,224.94,0.0,0,completed
444,4329,8783,2024-07-26 10:14:00,app,7,384.25,38.42,0,completed
445,9167,1971,2024-03-05 19:31:00,delivery,7,233.53,11.68,24,completed
446,4718,756,2025-01-14 12:05:00,app,4,117.21,11.72,0,completed
447,10202,1491,2024-10-14 10:42:00,dine_in,2,882.48,0.0,0,completed
448,10836,8349,2024-08-10 13:52:00,website,6,191.54,0.0,0,completed
449,14212,3274,2025-08-27 10:36:00,website,2,360.14,18.01,0,completed
450,1891,11612,2024-01-24 15:24:00,takeaway,3,124.67,18.7,0,completed
451,518,6380,2025-01-04 17:58:00,website,8,67.63,0.0,0,completed
452,12578,11468,2025-06-01 15:16:00,takeaway,3,432.18,0.0,0,cancelled
453,9300,10869,2024-06-05 15:17:00,dine_in,5,45.78,0.0,0,completed
454,2141,1785,2025-02-01 19:24:00,dine_in,3,251.23,12.56,0,completed
455,9067,4939,2025-02-24 20:24:00,dine_in,2,144.02,0.0,0,completed
456,8676,6767,2025-03-25 21:21:00,delivery,5,15.0,0.0,72,completed
457,11406,11800,2025-12-18 21:56:00,delivery,2,743.63,0.0,65,completed
458,5181,5891,2025-07-09 17:47:00,takeaway,3,146.58,0.0,0,completed
459,9745,11199,2025-07-28 13:56:00,dine_in,5,535.26,80.29,0,completed
460,631,6399,2025-01-19 10:47:00,app,3,287.76,0.0,0,completed
461,13062,5457,2024-05-09 19:22:00,delivery,1,289.2,14.46,28,completed
462,851,2697,2025-02-03 11:41:00,dine_in,4,155.69,7.78,0,completed
463,5899,2414,2025-05-05 19:13:00,dine_in,6,260.15,39.02,0,completed
464,423,394,2024-01-21 16:50:00,dine_in,2,573.55,0.0,0,completed
465,2965,11170,2024-01-30 20:08:00,dine_in,2,219.59,0.0,0,completed
466,7628,9215,2025-07-17 19:50:00,takeaway,8,42.09,4.21,0,completed
467,45,3240,2024-07-08 23:37:00,app,1,504.97,0.0,0,cancelled
468,2413,4616,2025-01-21 18:18:00,app,7,88.23,8.82,0,completed
469,7999,5186,2024-03-02 14:48:00,dine_in,7,569.86,0.0,0,completed
470,3408,762,2024-03-08 20:24:00,dine_in,6,602.53,30.13,0,completed
471,2898,11046,2025-09-04 19:59:00,dine_in,1,130.34,0.0,0,completed
472,13889,1158,2025-06-13 15:53:00,dine_in,7,254.82,38.22,0,completed
473,4679,2121,2025-02-23 20:49:00,dine_in,8,201.45,10.07,0,completed
474,3014,11731,2025-10-30 19:25:00,delivery,3,1364.24,204.64,36,completed
475,13587,6324,2025-12-17 13:44:00,dine_in,8,821.57,41.08,0,completed
476,14196,1147,2025-11-29 23:45:00,delivery,1,1013.38,152.01,27,completed
477,3727,9661,2024-02-06 19:48:00,dine_in,8,242.32,36.35,0,completed
478,5290,6538,2024-11-23 10:12:00,dine_in,8,229.08,0.0,0,completed
479,4475,6153,2024-12-14 23:47:00,app,6,42.2,0.0,0,completed
480,3060,1572,2024-06-13 10:47:00,takeaway,6,526.27,52.63,0,completed
481,3002,10689,2025-02-24 11:04:00,dine_in,1,494.65,74.2,0,completed
482,10187,1401,2024-04-20 15:42:00,takeaway,2,579.94,0.0,0,completed
483,12664,826,2024-10-02 21:39:00,dine_in,1,354.07,35.41,0,completed
484,4319,11335,2025-02-10 20:30:00,dine_in,7,153.12,0.0,0,completed
485,12734,5927,2024-12-31 15:44:00,app,2,28.25,2.83,0,completed
486,7473,5440,2024-04-25 13:15:00,app,3,117.3,5.87,0,completed
487,4109,3357,2024-11-03 17:54:00,dine_in,3,251.35,0.0,0,completed
488,5240,4079,2025-05-31 17:15:00,delivery,5,42.93,2.15,36,completed
489,10269,3563,2024-03-05 18:21:00,takeaway,4,660.95,99.14,0,completed
490,2129,10019,2024-10-10 14:22:00,dine_in,6,436.6,0.0,0,completed
491,2073,4400,2024-04-21 21:41:00,delivery,4,209.56,31.43,25,completed
492,5570,1901,2025-03-31 16:04:00,dine_in,5,221.47,0.0,0,cancelled
493,8712,3714,2024-08-27 15:23:00,dine_in,5,249.82,12.49,0,completed
494,9876,4732,2025-09-30 22:37:00,delivery,6,164.39,16.44,33,completed
495,10918,5540,2025-06-26 20:46:00,dine_in,4,353.24,35.32,0,completed
496,8809,8980,2025-06-24 13:25:00,website,4,30.0,4.5,0,completed
497,1228,4575,2024-07-03 21:08:00,app,3,558.47,83.77,0,cancelled
498,345,578,2024-05-03 21:50:00,delivery,4,104.25,0.0,68,completed
499,1019,11763,2025-08-06 11:35:00,app,5,330.36,0.0,0,completed
500,13034,5874,2025-06-05 21:13:00,delivery,2,518.49,25.92,30,cancelled
501,9287,2215,2024-08-17 19:47:00,delivery,6,113.67,17.05,38,completed
502,3712,9701,2024-05-31 11:14:00,app,1,388.97,0.0,0,completed
503,2779,2482,2025-12-21 18:51:00,delivery,6,774.31,0.0,19,cancelled
504,11168,4284,2025-07-22 22:03:00,dine_in,7,798.96,0.0,0,completed
505,3432,11922,2025-08-15 23:49:00,dine_in,5,1010.82,0.0,0,completed
506,5974,6632,2025-07-10 20:27:00,app,6,162.12,24.32,0,completed
507,9628,9786,2024-12-20 21:10:00,takeaway,2,81.39,0.0,0,completed
508,9020,10692,2024-08-06 12:44:00,takeaway,1,217.92,32.69,0,completed
509,7326,10724,2024-01-20 22:04:00,dine_in,5,138.48,0.0,0,completed
510,5741,253,2024-06-30 17:22:00,dine_in,6,25.86,0.0,0,completed
511,4866,11549,2025-03-03 12:13:00,takeaway,5,216.91,10.85,0,completed
512,3486,11157,2025-02-18 18:06:00,dine_in,5,544.17,27.21,0,completed
513,14359,6386,2025-02-03 12:53:00,dine_in,1,88.53,4.43,0,completed
514,12935,11336,2024-03-19 11:40:00,dine_in,5,248.04,12.4,0,completed
515,13885,8329,2024-10-16 15:21:00,takeaway,8,172.23,0.0,0,completed
516,12797,11220,2024-03-19 20:08:00,app,2,646.27,0.0,0,completed
517,3914,2730,2024-12-17 12:59:00,takeaway,8,276.77,0.0,0,completed
518,13114,4309,2025-12-22 10:39:00,dine_in,7,25.63,2.56,0,completed
519,1762,7871,2024-06-28 11:40:00,dine_in,6,368.1,0.0,0,cancelled
520,236,5337,2025-06-28 16:49:00,website,5,125.63,12.56,0,completed
521,6901,8240,2025-01-11 10:31:00,delivery,5,497.52,0.0,54,completed
522,5759,5557,2025-03-26 13:26:00,dine_in,8,683.94,34.2,0,completed
523,4207,3505,2024-11-13 16:49:00,dine_in,8,236.61,0.0,0,completed
524,13598,1505,2024-09-26 19:26:00,dine_in,6,639.07,0.0,0,cancelled
525,3724,3386,2024-08-08 16:39:00,delivery,4,299.68,0.0,28,completed
526,2702,6655,2025-05-27 23:23:00,dine_in,2,461.28,0.0,0,completed
527,9156,11174,2025-07-02 13:19:00,delivery,8,226.27,0.0,65,completed
528,8441,1693,2024-07-14 21:07:00,delivery,8,564.58,28.23,66,completed
529,9183,4144,2024-02-09 15:32:00,dine_in,4,177.7,8.89,0,completed
530,2218,9299,2024-05-25 15:57:00,takeaway,1,181.0,18.1,0,completed
531,2912,9524,2025-06-28 21:37:00,takeaway,5,410.5,61.57,0,completed
532,13987,8655,2024-09-16 16:08:00,delivery,6,450.43,0.0,64,completed
533,13523,11895,2024-02-17 17:41:00,dine_in,4,40.73,4.07,0,completed
534,10956,2438,2024-02-06 12:33:00,app,2,43.9,0.0,0,completed
535,11896,2052,2024-01-09 21:07:00,takeaway,7,121.85,18.28,0,completed
536,2902,2659,2025-01-13 19:46:00,delivery,3,130.38,0.0,60,cancelled
537,6564,9599,2025-12-03 15:33:00,delivery,3,290.7,43.6,67,completed
538,1684,8632,2025-03-06 13:18:00,delivery,6,615.28,30.76,36,completed
539,10813,10164,2024-10-19 13:22:00,dine_in,4,403.97,0.0,0,completed
540,14911,1072,2025-11-03 13:34:00,delivery,8,420.0,21.0,54,completed
541,6466,2715,2024-01-18 11:52:00,takeaway,3,91.69,0.0,0,completed
542,8214,3768,2025-11-09 15:46:00,dine_in,6,253.44,12.67,0,completed
543,4280,5367,2024-07-12 13:44:00,delivery,1,538.4,0.0,75,completed
544,1571,4283,2024-07-04 13:13:00,delivery,1,45.72,4.57,35,completed
545,11762,5066,2025-06-18 11:09:00,dine_in,3,96.12,14.42,0,completed
546,5523,8999,2025-07-26 20:27:00,delivery,8,192.2,28.83,49,completed
547,3417,2937,2024-12-24 16:30:00,delivery,1,212.55,21.25,65,completed
548,13311,4413,2024-07-08 18:28:00,delivery,7,37.52,0.0,49,completed
549,13537,7186,2025-11-30 23:14:00,takeaway,2,122.79,0.0,0,completed
550,9022,3898,2025-05-11 20:39:00,delivery,7,49.4,2.47,27,completed
551,2846,6222,2024-04-06 19:35:00,takeaway,2,560.73,84.11,0,completed
552,5956,4441,2025-09-05 22:36:00,dine_in,2,705.13,105.77,0,completed
553,13349,4813,2024-11-07 14:54:00,delivery,6,757.45,0.0,30,completed
554,756,10711,2024-03-23 14:56:00,delivery,4,41.58,6.24,18,completed
555,7284,2335,2025-12-09 23:06:00,dine_in,7,281.49,0.0,0,completed
556,3355,11440,2024-06-15 14:59:00,app,7,176.76,26.51,0,completed
557,3942,5729,2025-11-20 17:30:00,app,3,659.07,0.0,0,completed
558,5209,1108,2024-10-25 10:59:00,delivery,5,304.08,0.0,51,completed
559,71,11091,2025-05-30 20:19:00,delivery,3,254.5,25.45,56,refunded
560,12681,11627,2024-06-18 10:42:00,delivery,6,292.69,43.9,57,completed
561,8435,3655,2025-11-17 16:56:00,app,6,316.31,0.0,0,completed
562,9729,845,2024-07-04 15:26:00,delivery,8,191.56,0.0,60,completed
563,14457,10548,2025-05-17 17:34:00,dine_in,3,1633.39,0.0,0,completed
564,7662,8882,2025-05-12 22:15:00,delivery,3,755.64,0.0,58,completed
565,13771,6765,2024-08-25 23:44:00,delivery,8,194.9,0.0,12,completed
566,6856,6989,2024-07-24 23:34:00,delivery,5,205.84,30.88,36,completed
567,11629,3163,2024-09-25 22:37:00,dine_in,2,139.71,0.0,0,completed
568,1074,10006,2024-02-10 14:30:00,dine_in,7,654.6,0.0,0,completed
569,13414,5774,2024-07-03 18:47:00,takeaway,2,155.52,0.0,0,completed
570,11999,6679,2025-12-29 10:45:00,delivery,2,395.22,0.0,25,completed
571,4682,7044,2024-07-08 13:30:00,dine_in,3,295.62,14.78,0,completed
572,9328,4583,2024-03-06 16:36:00,takeaway,8,133.96,0.0,0,completed
573,5403,11068,2025-05-01 14:41:00,delivery,4,333.27,0.0,63,completed
574,13867,9662,2025-10-27 12:36:00,takeaway,1,1341.26,0.0,0,completed
575,1718,9782,2025-04-27 10:17:00,takeaway,5,104.35,15.65,0,cancelled
576,14606,2484,2024-07-29 18:21:00,app,4,312.09,0.0,0,completed
577,14634,11086,2024-09-29 23:08:00,takeaway,3,37.2,3.72,0,completed
578,2203,6968,2024-02-07 17:39:00,dine_in,3,68.18,0.0,0,completed
579,3367,5017,2024-12-04 18:55:00,delivery,7,256.64,0.0,73,refunded
580,13442,787,2024-11-19 17:48:00,takeaway,6,218.16,0.0,0,completed
581,4633,10567,2024-01-15 19:53:00,takeaway,5,171.68,8.58,0,cancelled
582,9288,5443,2024-09-20 13:32:00,delivery,5,289.55,14.48,69,completed
583,11864,1507,2025-02-04 11:44:00,takeaway,3,86.81,0.0,0,completed
584,6612,1653,2025-08-27 15:17:00,dine_in,1,342.92,34.29,0,cancelled
585,10149,2823,2024-08-06 18:11:00,delivery,7,424.2,63.63,26,completed
586,1596,11735,2025-01-20 15:09:00,delivery,5,65.25,0.0,57,completed
587,5003,4432,2025-06-21 21:16:00,delivery,2,173.49,0.0,53,completed
588,13309,3342,2024-02-23 22:56:00,delivery,2,373.3,0.0,45,completed
589,4423,4639,2025-04-02 23:00:00,dine_in,2,1115.71,111.57,0,completed
590,9836,5601,2024-04-08 11:10:00,website,8,463.16,23.16,0,completed
591,1676,11843,2024-04-29 12:30:00,delivery,6,111.04,0.0,47,completed
592,7605,1058,2025-06-25 18:41:00,website,3,769.05,0.0,0,completed
593,4711,3568,2025-03-15 13:23:00,dine_in,5,173.68,0.0,0,completed
594,12425,3794,2024-07-10 13:19:00,delivery,5,278.3,41.74,40,completed
595,3291,776,2024-08-08 15:47:00,delivery,6,750.99,0.0,29,completed
596,11258,3242,2024-12-06 13:01:00,takeaway,5,370.9,18.55,0,cancelled
597,7784,2884,2025-04-23 23:38:00,dine_in,5,172.53,0.0,0,completed
598,9833,2774,2025-01-25 17:59:00,dine_in,3,1055.48,0.0,0,completed
599,8861,5298,2024-03-07 17:26:00,delivery,2,69.63,3.48,14,completed
600,125,4114,2024-02-27 17:33:00,app,4,306.34,0.0,0,completed
601,4398,5397,2025-10-29 11:48:00,delivery,4,60.0,0.0,60,cancelled
602,9140,1136,2025-07-20 17:09:00,delivery,5,288.87,14.44,27,completed
603,13746,11075,2024-07-06 17:57:00,takeaway,6,428.44,21.42,0,completed
604,1007,7076,2024-09-24 19:50:00,dine_in,4,440.92,0.0,0,completed
605,4381,4716,2024-05-15 17:32:00,delivery,8,405.84,20.29,38,completed
606,11957,7124,2024-05-01 18:36:00,website,4,310.94,31.09,0,completed
607,9617,2852,2025-02-15 11:40:00,delivery,1,183.96,9.2,64,completed
608,4235,1206,2025-12-05 12:47:00,website,7,241.35,36.2,0,completed
609,4626,8660,2025-01-19 10:18:00,delivery,6,273.29,40.99,40,completed
610,5511,894,2025-11-22 11:36:00,website,3,216.12,0.0,0,completed
611,3231,1112,2024-02-28 17:44:00,delivery,1,603.58,0.0,39,completed
612,10622,11328,2024-10-05 23:03:00,dine_in,2,520.05,0.0,0,completed
613,13244,10778,2024-04-03 21:15:00,takeaway,8,162.5,0.0,0,completed
614,12277,901,2024-12-16 12:05:00,delivery,3,137.85,6.89,36,completed
615,2774,2192,2024-09-21 13:46:00,delivery,2,707.0,0.0,28,completed
616,7088,1589,2025-03-20 16:29:00,dine_in,4,124.77,0.0,0,completed
617,10647,11306,2024-08-24 10:38:00,delivery,7,724.96,108.74,54,completed
618,4894,5939,2024-11-18 10:31:00,app,1,611.47,30.57,0,completed
619,4870,5186,2025-02-18 11:44:00,delivery,1,1063.06,106.31,50,completed
620,1240,352,2025-03-11 17:58:00,takeaway,2,142.61,0.0,0,completed
621,7964,8856,2025-04-13 12:50:00,takeaway,6,45.0,2.25,0,completed
622,2079,1251,2024-07-10 13:53:00,dine_in,2,982.26,49.11,0,completed
623,4601,4583,2024-04-07 14:48:00,delivery,4,286.53,0.0,48,completed
624,4730,9887,2024-03-04 23:03:00,website,6,185.26,27.79,0,completed
625,4251,10177,2025-05-12 18:06:00,delivery,3,408.28,40.83,40,completed
626,2233,4345,2024-02-13 11:10:00,delivery,7,318.46,47.77,42,completed
627,9025,11082,2025-07-07 14:34:00,dine_in,4,165.0,8.25,0,completed
628,13785,394,2024-04-21 11:11:00,delivery,1,66.79,3.34,19,completed
629,7080,655,2024-04-07 10:45:00,delivery,5,113.23,5.66,46,completed
630,10275,6431,2024-02-16 23:56:00,app,5,173.94,0.0,0,cancelled
631,8403,10382,2024-07-08 20:14:00,dine_in,1,174.81,0.0,0,completed
632,14339,11693,2024-12-13 16:05:00,delivery,3,1137.8,0.0,54,completed
633,6716,2874,2024-01-07 13:50:00,website,3,219.45,0.0,0,completed
634,1062,1577,2025-02-09 12:04:00,dine_in,4,2504.55,0.0,0,completed
635,8204,3184,2025-03-24 20:24:00,website,2,102.98,5.15,0,completed
636,6486,4627,2024-04-03 10:13:00,app,2,121.64,0.0,0,completed
637,6470,4757,2025-07-08 19:33:00,dine_in,6,158.9,23.84,0,completed
638,4865,4851,2024-12-21 16:07:00,dine_in,1,97.13,0.0,0,completed
639,1013,2525,2024-07-27 23:57:00,dine_in,6,454.73,68.21,0,completed
640,14280,1138,2025-01-21 19:22:00,dine_in,8,661.75,99.26,0,completed
641,10049,2652,2025-11-22 22:54:00,website,2,621.62,93.24,0,completed
642,12784,8848,2025-05-22 23:28:00,dine_in,1,664.66,0.0,0,completed
643,6570,2396,2024-04-14 16:26:00,delivery,4,204.84,20.48,68,completed
644,14151,10244,2025-01-12 14:35:00,app,8,711.06,0.0,0,completed
645,8829,1316,2024-07-07 22:59:00,dine_in,3,262.98,26.3,0,completed
646,570,9155,2025-04-13 21:16:00,app,8,595.55,0.0,0,completed
647,12736,11625,2024-05-05 23:09:00,delivery,1,64.28,0.0,43,completed
648,8553,2868,2025-10-31 16:43:00,dine_in,3,140.83,0.0,0,completed
649,4628,8644,2024-01-06 22:45:00,delivery,8,91.84,0.0,14,completed
650,696,9676,2024-04-26 20:49:00,dine_in,8,533.75,0.0,0,completed
